aid;company;classification_system;product_group;product_group_superior;feature[0];feature_value[0];feature[1];feature_value[1];feature[2];feature_value[2];feature[3];feature_value[3];feature[4];feature_value[4];feature[5];feature_value[5];feature[6];feature_value[6];feature[7];feature_value[7];feature[8];feature_value[8];feature[9];feature_value[9];feature[10];feature_value[10];feature[11];feature_value[11];feature[12];feature_value[12];feature[13];feature_value[13];feature[14];feature_value[14];feature[15];feature_value[15];feature[16];feature_value[16];feature[17];feature_value[17];feature[18];feature_value[18];feature[19];feature_value[19];feature[20];feature_value[20];feature[21];feature_value[21];feature[22];feature_value[22];feature[23];feature_value[23];feature[24];feature_value[24];feature[25];feature_value[25];feature[26];feature_value[26];feature[27];feature_value[27];feature[28];feature_value[28];feature[29];feature_value[29];feature[30];feature_value[30];feature[31];feature_value[31];feature[32];feature_value[32]
7965-royal-steel grey-XXL;0;Warengruppensystem;Corporate;Corporate||Produktlinie||ROOT;Grammatur;320;Oeko_MadeInGreen;;Partnerlook;7961;Sortierung;5021;Fabric_Herstellung;Bonded Fleece;Material;100% Polyester;Workwear;0.0;Produktlinie_Veredelung;0;Produktlinie_Veredelungsart_Discharge;;Produktlinie_Veredelungsart_DTG;0.0;Produktlinie_Veredelungsart_DYOJ;0.0;Produktlinie_Veredelungsart_DYOP;0.0;Produktlinie_Veredelungsart_Flock;;Produktlinie_Veredelungsart_Siebdruck;;Produktlinie_Veredelungsart_Stick;;Produktlinie_Veredelungsart_Sublimationsdruck;0.0;Produktlinie_Veredelungsart_Transferdruck;;Brand_Premium_Item;0.0;Extras;0.0;Kids;0;Outdoor;1.0;Size_Oversize;0.0;Geschlecht;Damen;Brand_Label;0;Colour_Farbe;royal-steel grey;Colour_Farbgruppe;blau;Size_Größe;XXL;Size_Größenspiegel;S-XXXL;Colour_zweifarbig;-1;Ursprungsland;CN;Fabric_Melange;0;Zolltext_VZTA_aktiv_bis;;Zolltext_VZTA_aktiv_von;
7965-steel grey-XXXL;0;Warengruppensystem;Corporate;Corporate||Produktlinie||ROOT;Grammatur;320;Oeko_MadeInGreen;;Partnerlook;7961;Sortierung;5021;Fabric_Herstellung;Bonded Fleece;Material;100% Polyester;Workwear;0.0;Produktlinie_Veredelung;0;Produktlinie_Veredelungsart_Discharge;;Produktlinie_Veredelungsart_DTG;0.0;Produktlinie_Veredelungsart_DYOJ;0.0;Produktlinie_Veredelungsart_DYOP;0.0;Produktlinie_Veredelungsart_Flock;;Produktlinie_Veredelungsart_Siebdruck;;Produktlinie_Veredelungsart_Stick;;Produktlinie_Veredelungsart_Sublimationsdruck;0.0;Produktlinie_Veredelungsart_Transferdruck;;Brand_Premium_Item;0.0;Extras;0.0;Kids;0;Outdoor;1.0;Size_Oversize;0.0;Geschlecht;Damen;Brand_Label;0;Colour_Farbe;steel grey;Colour_Farbgruppe;grau;Size_Größe;XXXL;Size_Größenspiegel;S-XXXL;Colour_zweifarbig;0;Ursprungsland;CN;Fabric_Melange;0;Zolltext_VZTA_aktiv_bis;;Zolltext_VZTA_aktiv_von;
7965-white-new light grey-L;0;Warengruppensystem;Corporate;Corporate||Produktlinie||ROOT;Grammatur;320;Oeko_MadeInGreen;;Partnerlook;7961;Sortierung;5021;Fabric_Herstellung;Bonded Fleece;Material;100% Polyester;Workwear;0.0;Produktlinie_Veredelung;0;Produktlinie_Veredelungsart_Discharge;;Produktlinie_Veredelungsart_DTG;0.0;Produktlinie_Veredelungsart_DYOJ;0.0;Produktlinie_Veredelungsart_DYOP;0.0;Produktlinie_Veredelungsart_Flock;;Produktlinie_Veredelungsart_Siebdruck;;Produktlinie_Veredelungsart_Stick;;Produktlinie_Veredelungsart_Sublimationsdruck;0.0;Produktlinie_Veredelungsart_Transferdruck;;Brand_Premium_Item;0.0;Extras;0.0;Kids;0;Outdoor;1.0;Size_Oversize;0.0;Geschlecht;Damen;Brand_Label;0;Colour_Farbe;white-new light grey;Colour_Farbgruppe;weiß;Size_Größe;L;Size_Größenspiegel;S-XXXL;Colour_zweifarbig;-1;Ursprungsland;CN;Fabric_Melange;0;Zolltext_VZTA_aktiv_bis;;Zolltext_VZTA_aktiv_von;
7965-white-new light grey-M;0;Warengruppensystem;Corporate;Corporate||Produktlinie||ROOT;Grammatur;320;Oeko_MadeInGreen;;Partnerlook;7961;Sortierung;5021;Fabric_Herstellung;Bonded Fleece;Material;100% Polyester;Workwear;0.0;Produktlinie_Veredelung;0;Produktlinie_Veredelungsart_Discharge;;Produktlinie_Veredelungsart_DTG;0.0;Produktlinie_Veredelungsart_DYOJ;0.0;Produktlinie_Veredelungsart_DYOP;0.0;Produktlinie_Veredelungsart_Flock;;Produktlinie_Veredelungsart_Siebdruck;;Produktlinie_Veredelungsart_Stick;;Produktlinie_Veredelungsart_Sublimationsdruck;0.0;Produktlinie_Veredelungsart_Transferdruck;;Brand_Premium_Item;0.0;Extras;0.0;Kids;0;Outdoor;1.0;Size_Oversize;0.0;Geschlecht;Damen;Brand_Label;0;Colour_Farbe;white-new light grey;Colour_Farbgruppe;weiß;Size_Größe;M;Size_Größenspiegel;S-XXXL;Colour_zweifarbig;-1;Ursprungsland;CN;Fabric_Melange;0;Zolltext_VZTA_aktiv_bis;;Zolltext_VZTA_aktiv_von;
7965-white-new light grey-S;0;Warengruppensystem;Corporate;Corporate||Produktlinie||ROOT;Grammatur;320;Oeko_MadeInGreen;;Partnerlook;7961;Sortierung;5021;Fabric_Herstellung;Bonded Fleece;Material;100% Polyester;Workwear;0.0;Produktlinie_Veredelung;0;Produktlinie_Veredelungsart_Discharge;;Produktlinie_Veredelungsart_DTG;0.0;Produktlinie_Veredelungsart_DYOJ;0.0;Produktlinie_Veredelungsart_DYOP;0.0;Produktlinie_Veredelungsart_Flock;;Produktlinie_Veredelungsart_Siebdruck;;Produktlinie_Veredelungsart_Stick;;Produktlinie_Veredelungsart_Sublimationsdruck;0.0;Produktlinie_Veredelungsart_Transferdruck;;Brand_Premium_Item;0.0;Extras;0.0;Kids;0;Outdoor;1.0;Size_Oversize;0.0;Geschlecht;Damen;Brand_Label;0;Colour_Farbe;white-new light grey;Colour_Farbgruppe;weiß;Size_Größe;S;Size_Größenspiegel;S-XXXL;Colour_zweifarbig;-1;Ursprungsland;CN;Fabric_Melange;0;Zolltext_VZTA_aktiv_bis;;Zolltext_VZTA_aktiv_von;
7965-white-new light grey-XL;0;Warengruppensystem;Corporate;Corporate||Produktlinie||ROOT;Grammatur;320;Oeko_MadeInGreen;;Partnerlook;7961;Sortierung;5021;Fabric_Herstellung;Bonded Fleece;Material;100% Polyester;Workwear;0.0;Produktlinie_Veredelung;0;Produktlinie_Veredelungsart_Discharge;;Produktlinie_Veredelungsart_DTG;0.0;Produktlinie_Veredelungsart_DYOJ;0.0;Produktlinie_Veredelungsart_DYOP;0.0;Produktlinie_Veredelungsart_Flock;;Produktlinie_Veredelungsart_Siebdruck;;Produktlinie_Veredelungsart_Stick;;Produktlinie_Veredelungsart_Sublimationsdruck;0.0;Produktlinie_Veredelungsart_Transferdruck;;Brand_Premium_Item;0.0;Extras;0.0;Kids;0;Outdoor;1.0;Size_Oversize;0.0;Geschlecht;Damen;Brand_Label;0;Colour_Farbe;white-new light grey;Colour_Farbgruppe;weiß;Size_Größe;XL;Size_Größenspiegel;S-XXXL;Colour_zweifarbig;-1;Ursprungsland;CN;Fabric_Melange;0;Zolltext_VZTA_aktiv_bis;;Zolltext_VZTA_aktiv_von;
7965-royal-steel grey-M;0;Warengruppensystem;Corporate;Corporate||Produktlinie||ROOT;Grammatur;320;Oeko_MadeInGreen;;Partnerlook;7961;Sortierung;5021;Fabric_Herstellung;Bonded Fleece;Material;100% Polyester;Workwear;0.0;Produktlinie_Veredelung;0;Produktlinie_Veredelungsart_Discharge;;Produktlinie_Veredelungsart_DTG;0.0;Produktlinie_Veredelungsart_DYOJ;0.0;Produktlinie_Veredelungsart_DYOP;0.0;Produktlinie_Veredelungsart_Flock;;Produktlinie_Veredelungsart_Siebdruck;;Produktlinie_Veredelungsart_Stick;;Produktlinie_Veredelungsart_Sublimationsdruck;0.0;Produktlinie_Veredelungsart_Transferdruck;;Brand_Premium_Item;0.0;Extras;0.0;Kids;0;Outdoor;1.0;Size_Oversize;0.0;Geschlecht;Damen;Brand_Label;0;Colour_Farbe;royal-steel grey;Colour_Farbgruppe;blau;Size_Größe;M;Size_Größenspiegel;S-XXXL;Colour_zweifarbig;-1;Ursprungsland;CN;Fabric_Melange;0;Zolltext_VZTA_aktiv_bis;;Zolltext_VZTA_aktiv_von;
7965-white-new light grey-XXXL;0;Warengruppensystem;Corporate;Corporate||Produktlinie||ROOT;Grammatur;320;Oeko_MadeInGreen;;Partnerlook;7961;Sortierung;5021;Fabric_Herstellung;Bonded Fleece;Material;100% Polyester;Workwear;0.0;Produktlinie_Veredelung;0;Produktlinie_Veredelungsart_Discharge;;Produktlinie_Veredelungsart_DTG;0.0;Produktlinie_Veredelungsart_DYOJ;0.0;Produktlinie_Veredelungsart_DYOP;0.0;Produktlinie_Veredelungsart_Flock;;Produktlinie_Veredelungsart_Siebdruck;;Produktlinie_Veredelungsart_Stick;;Produktlinie_Veredelungsart_Sublimationsdruck;0.0;Produktlinie_Veredelungsart_Transferdruck;;Brand_Premium_Item;0.0;Extras;0.0;Kids;0;Outdoor;1.0;Size_Oversize;0.0;Geschlecht;Damen;Brand_Label;0;Colour_Farbe;white-new light grey;Colour_Farbgruppe;weiß;Size_Größe;XXXL;Size_Größenspiegel;S-XXXL;Colour_zweifarbig;-1;Ursprungsland;CN;Fabric_Melange;0;Zolltext_VZTA_aktiv_bis;;Zolltext_VZTA_aktiv_von;
7965-steel grey-S;0;Warengruppensystem;Corporate;Corporate||Produktlinie||ROOT;Grammatur;320;Oeko_MadeInGreen;;Partnerlook;7961;Sortierung;5021;Fabric_Herstellung;Bonded Fleece;Material;100% Polyester;Workwear;0.0;Produktlinie_Veredelung;0;Produktlinie_Veredelungsart_Discharge;;Produktlinie_Veredelungsart_DTG;0.0;Produktlinie_Veredelungsart_DYOJ;0.0;Produktlinie_Veredelungsart_DYOP;0.0;Produktlinie_Veredelungsart_Flock;;Produktlinie_Veredelungsart_Siebdruck;;Produktlinie_Veredelungsart_Stick;;Produktlinie_Veredelungsart_Sublimationsdruck;0.0;Produktlinie_Veredelungsart_Transferdruck;;Brand_Premium_Item;0.0;Extras;0.0;Kids;0;Outdoor;1.0;Size_Oversize;0.0;Geschlecht;Damen;Brand_Label;0;Colour_Farbe;steel grey;Colour_Farbgruppe;grau;Size_Größe;S;Size_Größenspiegel;S-XXXL;Colour_zweifarbig;0;Ursprungsland;CN;Fabric_Melange;0;Zolltext_VZTA_aktiv_bis;;Zolltext_VZTA_aktiv_von;
7965-white-new light grey-XXL;0;Warengruppensystem;Corporate;Corporate||Produktlinie||ROOT;Grammatur;320;Oeko_MadeInGreen;;Partnerlook;7961;Sortierung;5021;Fabric_Herstellung;Bonded Fleece;Material;100% Polyester;Workwear;0.0;Produktlinie_Veredelung;0;Produktlinie_Veredelungsart_Discharge;;Produktlinie_Veredelungsart_DTG;0.0;Produktlinie_Veredelungsart_DYOJ;0.0;Produktlinie_Veredelungsart_DYOP;0.0;Produktlinie_Veredelungsart_Flock;;Produktlinie_Veredelungsart_Siebdruck;;Produktlinie_Veredelungsart_Stick;;Produktlinie_Veredelungsart_Sublimationsdruck;0.0;Produktlinie_Veredelungsart_Transferdruck;;Brand_Premium_Item;0.0;Extras;0.0;Kids;0;Outdoor;1.0;Size_Oversize;0.0;Geschlecht;Damen;Brand_Label;0;Colour_Farbe;white-new light grey;Colour_Farbgruppe;weiß;Size_Größe;XXL;Size_Größenspiegel;S-XXXL;Colour_zweifarbig;-1;Ursprungsland;CN;Fabric_Melange;0;Zolltext_VZTA_aktiv_bis;;Zolltext_VZTA_aktiv_von;
7965-charcoal-grey-S;0;Warengruppensystem;Corporate;Corporate||Produktlinie||ROOT;Grammatur;320;Oeko_MadeInGreen;;Partnerlook;7961;Sortierung;5021;Fabric_Herstellung;Bonded Fleece;Material;100% Polyester;Workwear;0.0;Produktlinie_Veredelung;0;Produktlinie_Veredelungsart_Discharge;;Produktlinie_Veredelungsart_DTG;0.0;Produktlinie_Veredelungsart_DYOJ;0.0;Produktlinie_Veredelungsart_DYOP;0.0;Produktlinie_Veredelungsart_Flock;;Produktlinie_Veredelungsart_Siebdruck;;Produktlinie_Veredelungsart_Stick;;Produktlinie_Veredelungsart_Sublimationsdruck;0.0;Produktlinie_Veredelungsart_Transferdruck;;Brand_Premium_Item;0.0;Extras;0.0;Kids;0;Outdoor;1.0;Size_Oversize;0.0;Geschlecht;Damen;Brand_Label;0;Colour_Farbe;charcoal-grey;Colour_Farbgruppe;grau;Size_Größe;S;Size_Größenspiegel;S-XXXL;Colour_zweifarbig;-1;Ursprungsland;CN;Fabric_Melange;0;Zolltext_VZTA_aktiv_bis;;Zolltext_VZTA_aktiv_von;
7965-steel grey-XXL;0;Warengruppensystem;Corporate;Corporate||Produktlinie||ROOT;Grammatur;320;Oeko_MadeInGreen;;Partnerlook;7961;Sortierung;5021;Fabric_Herstellung;Bonded Fleece;Material;100% Polyester;Workwear;0.0;Produktlinie_Veredelung;0;Produktlinie_Veredelungsart_Discharge;;Produktlinie_Veredelungsart_DTG;0.0;Produktlinie_Veredelungsart_DYOJ;0.0;Produktlinie_Veredelungsart_DYOP;0.0;Produktlinie_Veredelungsart_Flock;;Produktlinie_Veredelungsart_Siebdruck;;Produktlinie_Veredelungsart_Stick;;Produktlinie_Veredelungsart_Sublimationsdruck;0.0;Produktlinie_Veredelungsart_Transferdruck;;Brand_Premium_Item;0.0;Extras;0.0;Kids;0;Outdoor;1.0;Size_Oversize;0.0;Geschlecht;Damen;Brand_Label;0;Colour_Farbe;steel grey;Colour_Farbgruppe;grau;Size_Größe;XXL;Size_Größenspiegel;S-XXXL;Colour_zweifarbig;0;Ursprungsland;CN;Fabric_Melange;0;Zolltext_VZTA_aktiv_bis;;Zolltext_VZTA_aktiv_von;
7965-royal-steel grey-L;0;Warengruppensystem;Corporate;Corporate||Produktlinie||ROOT;Grammatur;320;Oeko_MadeInGreen;;Partnerlook;7961;Sortierung;5021;Fabric_Herstellung;Bonded Fleece;Material;100% Polyester;Workwear;0.0;Produktlinie_Veredelung;0;Produktlinie_Veredelungsart_Discharge;;Produktlinie_Veredelungsart_DTG;0.0;Produktlinie_Veredelungsart_DYOJ;0.0;Produktlinie_Veredelungsart_DYOP;0.0;Produktlinie_Veredelungsart_Flock;;Produktlinie_Veredelungsart_Siebdruck;;Produktlinie_Veredelungsart_Stick;;Produktlinie_Veredelungsart_Sublimationsdruck;0.0;Produktlinie_Veredelungsart_Transferdruck;;Brand_Premium_Item;0.0;Extras;0.0;Kids;0;Outdoor;1.0;Size_Oversize;0.0;Geschlecht;Damen;Brand_Label;0;Colour_Farbe;royal-steel grey;Colour_Farbgruppe;blau;Size_Größe;L;Size_Größenspiegel;S-XXXL;Colour_zweifarbig;-1;Ursprungsland;CN;Fabric_Melange;0;Zolltext_VZTA_aktiv_bis;;Zolltext_VZTA_aktiv_von;
7965-charcoal-grey-XL;0;Warengruppensystem;Corporate;Corporate||Produktlinie||ROOT;Grammatur;320;Oeko_MadeInGreen;;Partnerlook;7961;Sortierung;5021;Fabric_Herstellung;Bonded Fleece;Material;100% Polyester;Workwear;0.0;Produktlinie_Veredelung;0;Produktlinie_Veredelungsart_Discharge;;Produktlinie_Veredelungsart_DTG;0.0;Produktlinie_Veredelungsart_DYOJ;0.0;Produktlinie_Veredelungsart_DYOP;0.0;Produktlinie_Veredelungsart_Flock;;Produktlinie_Veredelungsart_Siebdruck;;Produktlinie_Veredelungsart_Stick;;Produktlinie_Veredelungsart_Sublimationsdruck;0.0;Produktlinie_Veredelungsart_Transferdruck;;Brand_Premium_Item;0.0;Extras;0.0;Kids;0;Outdoor;1.0;Size_Oversize;0.0;Geschlecht;Damen;Brand_Label;0;Colour_Farbe;charcoal-grey;Colour_Farbgruppe;grau;Size_Größe;XL;Size_Größenspiegel;S-XXXL;Colour_zweifarbig;-1;Ursprungsland;CN;Fabric_Melange;0;Zolltext_VZTA_aktiv_bis;;Zolltext_VZTA_aktiv_von;
7965-charcoal-grey-M;0;Warengruppensystem;Corporate;Corporate||Produktlinie||ROOT;Grammatur;320;Oeko_MadeInGreen;;Partnerlook;7961;Sortierung;5021;Fabric_Herstellung;Bonded Fleece;Material;100% Polyester;Workwear;0.0;Produktlinie_Veredelung;0;Produktlinie_Veredelungsart_Discharge;;Produktlinie_Veredelungsart_DTG;0.0;Produktlinie_Veredelungsart_DYOJ;0.0;Produktlinie_Veredelungsart_DYOP;0.0;Produktlinie_Veredelungsart_Flock;;Produktlinie_Veredelungsart_Siebdruck;;Produktlinie_Veredelungsart_Stick;;Produktlinie_Veredelungsart_Sublimationsdruck;0.0;Produktlinie_Veredelungsart_Transferdruck;;Brand_Premium_Item;0.0;Extras;0.0;Kids;0;Outdoor;1.0;Size_Oversize;0.0;Geschlecht;Damen;Brand_Label;0;Colour_Farbe;charcoal-grey;Colour_Farbgruppe;grau;Size_Größe;M;Size_Größenspiegel;S-XXXL;Colour_zweifarbig;-1;Ursprungsland;CN;Fabric_Melange;0;Zolltext_VZTA_aktiv_bis;;Zolltext_VZTA_aktiv_von;
7965-charcoal-grey-L;0;Warengruppensystem;Corporate;Corporate||Produktlinie||ROOT;Grammatur;320;Oeko_MadeInGreen;;Partnerlook;7961;Sortierung;5021;Fabric_Herstellung;Bonded Fleece;Material;100% Polyester;Workwear;0.0;Produktlinie_Veredelung;0;Produktlinie_Veredelungsart_Discharge;;Produktlinie_Veredelungsart_DTG;0.0;Produktlinie_Veredelungsart_DYOJ;0.0;Produktlinie_Veredelungsart_DYOP;0.0;Produktlinie_Veredelungsart_Flock;;Produktlinie_Veredelungsart_Siebdruck;;Produktlinie_Veredelungsart_Stick;;Produktlinie_Veredelungsart_Sublimationsdruck;0.0;Produktlinie_Veredelungsart_Transferdruck;;Brand_Premium_Item;0.0;Extras;0.0;Kids;0;Outdoor;1.0;Size_Oversize;0.0;Geschlecht;Damen;Brand_Label;0;Colour_Farbe;charcoal-grey;Colour_Farbgruppe;grau;Size_Größe;L;Size_Größenspiegel;S-XXXL;Colour_zweifarbig;-1;Ursprungsland;CN;Fabric_Melange;0;Zolltext_VZTA_aktiv_bis;;Zolltext_VZTA_aktiv_von;
7965-charcoal-grey-XXL;0;Warengruppensystem;Corporate;Corporate||Produktlinie||ROOT;Grammatur;320;Oeko_MadeInGreen;;Partnerlook;7961;Sortierung;5021;Fabric_Herstellung;Bonded Fleece;Material;100% Polyester;Workwear;0.0;Produktlinie_Veredelung;0;Produktlinie_Veredelungsart_Discharge;;Produktlinie_Veredelungsart_DTG;0.0;Produktlinie_Veredelungsart_DYOJ;0.0;Produktlinie_Veredelungsart_DYOP;0.0;Produktlinie_Veredelungsart_Flock;;Produktlinie_Veredelungsart_Siebdruck;;Produktlinie_Veredelungsart_Stick;;Produktlinie_Veredelungsart_Sublimationsdruck;0.0;Produktlinie_Veredelungsart_Transferdruck;;Brand_Premium_Item;0.0;Extras;0.0;Kids;0;Outdoor;1.0;Size_Oversize;0.0;Geschlecht;Damen;Brand_Label;0;Colour_Farbe;charcoal-grey;Colour_Farbgruppe;grau;Size_Größe;XXL;Size_Größenspiegel;S-XXXL;Colour_zweifarbig;-1;Ursprungsland;CN;Fabric_Melange;0;Zolltext_VZTA_aktiv_bis;;Zolltext_VZTA_aktiv_von;
7965-navy-navy-L;0;Warengruppensystem;Corporate;Corporate||Produktlinie||ROOT;Grammatur;320;Oeko_MadeInGreen;;Partnerlook;7961;Sortierung;5021;Fabric_Herstellung;Bonded Fleece;Material;100% Polyester;Workwear;0.0;Produktlinie_Veredelung;0;Produktlinie_Veredelungsart_Discharge;;Produktlinie_Veredelungsart_DTG;0.0;Produktlinie_Veredelungsart_DYOJ;0.0;Produktlinie_Veredelungsart_DYOP;0.0;Produktlinie_Veredelungsart_Flock;;Produktlinie_Veredelungsart_Siebdruck;;Produktlinie_Veredelungsart_Stick;;Produktlinie_Veredelungsart_Sublimationsdruck;0.0;Produktlinie_Veredelungsart_Transferdruck;;Brand_Premium_Item;0.0;Extras;0.0;Kids;0;Outdoor;1.0;Size_Oversize;0.0;Geschlecht;Damen;Brand_Label;0;Colour_Farbe;navy-navy;Colour_Farbgruppe;blau;Size_Größe;L;Size_Größenspiegel;S-XXXL;Colour_zweifarbig;0;Ursprungsland;CN;Fabric_Melange;0;Zolltext_VZTA_aktiv_bis;;Zolltext_VZTA_aktiv_von;
7965-navy-navy-M;0;Warengruppensystem;Corporate;Corporate||Produktlinie||ROOT;Grammatur;320;Oeko_MadeInGreen;;Partnerlook;7961;Sortierung;5021;Fabric_Herstellung;Bonded Fleece;Material;100% Polyester;Workwear;0.0;Produktlinie_Veredelung;0;Produktlinie_Veredelungsart_Discharge;;Produktlinie_Veredelungsart_DTG;0.0;Produktlinie_Veredelungsart_DYOJ;0.0;Produktlinie_Veredelungsart_DYOP;0.0;Produktlinie_Veredelungsart_Flock;;Produktlinie_Veredelungsart_Siebdruck;;Produktlinie_Veredelungsart_Stick;;Produktlinie_Veredelungsart_Sublimationsdruck;0.0;Produktlinie_Veredelungsart_Transferdruck;;Brand_Premium_Item;0.0;Extras;0.0;Kids;0;Outdoor;1.0;Size_Oversize;0.0;Geschlecht;Damen;Brand_Label;0;Colour_Farbe;navy-navy;Colour_Farbgruppe;blau;Size_Größe;M;Size_Größenspiegel;S-XXXL;Colour_zweifarbig;0;Ursprungsland;CN;Fabric_Melange;0;Zolltext_VZTA_aktiv_bis;;Zolltext_VZTA_aktiv_von;
7965-navy-navy-S;0;Warengruppensystem;Corporate;Corporate||Produktlinie||ROOT;Grammatur;320;Oeko_MadeInGreen;;Partnerlook;7961;Sortierung;5021;Fabric_Herstellung;Bonded Fleece;Material;100% Polyester;Workwear;0.0;Produktlinie_Veredelung;0;Produktlinie_Veredelungsart_Discharge;;Produktlinie_Veredelungsart_DTG;0.0;Produktlinie_Veredelungsart_DYOJ;0.0;Produktlinie_Veredelungsart_DYOP;0.0;Produktlinie_Veredelungsart_Flock;;Produktlinie_Veredelungsart_Siebdruck;;Produktlinie_Veredelungsart_Stick;;Produktlinie_Veredelungsart_Sublimationsdruck;0.0;Produktlinie_Veredelungsart_Transferdruck;;Brand_Premium_Item;0.0;Extras;0.0;Kids;0;Outdoor;1.0;Size_Oversize;0.0;Geschlecht;Damen;Brand_Label;0;Colour_Farbe;navy-navy;Colour_Farbgruppe;blau;Size_Größe;S;Size_Größenspiegel;S-XXXL;Colour_zweifarbig;0;Ursprungsland;CN;Fabric_Melange;0;Zolltext_VZTA_aktiv_bis;;Zolltext_VZTA_aktiv_von;
7965-navy-navy-XXXL;0;Warengruppensystem;Corporate;Corporate||Produktlinie||ROOT;Grammatur;320;Oeko_MadeInGreen;;Partnerlook;7961;Sortierung;5021;Fabric_Herstellung;Bonded Fleece;Material;100% Polyester;Workwear;0.0;Produktlinie_Veredelung;0;Produktlinie_Veredelungsart_Discharge;;Produktlinie_Veredelungsart_DTG;0.0;Produktlinie_Veredelungsart_DYOJ;0.0;Produktlinie_Veredelungsart_DYOP;0.0;Produktlinie_Veredelungsart_Flock;;Produktlinie_Veredelungsart_Siebdruck;;Produktlinie_Veredelungsart_Stick;;Produktlinie_Veredelungsart_Sublimationsdruck;0.0;Produktlinie_Veredelungsart_Transferdruck;;Brand_Premium_Item;0.0;Extras;0.0;Kids;0;Outdoor;1.0;Size_Oversize;0.0;Geschlecht;Damen;Brand_Label;0;Colour_Farbe;navy-navy;Colour_Farbgruppe;blau;Size_Größe;XXXL;Size_Größenspiegel;S-XXXL;Colour_zweifarbig;0;Ursprungsland;CN;Fabric_Melange;0;Zolltext_VZTA_aktiv_bis;;Zolltext_VZTA_aktiv_von;
7965-navy-navy-XL;0;Warengruppensystem;Corporate;Corporate||Produktlinie||ROOT;Grammatur;320;Oeko_MadeInGreen;;Partnerlook;7961;Sortierung;5021;Fabric_Herstellung;Bonded Fleece;Material;100% Polyester;Workwear;0.0;Produktlinie_Veredelung;0;Produktlinie_Veredelungsart_Discharge;;Produktlinie_Veredelungsart_DTG;0.0;Produktlinie_Veredelungsart_DYOJ;0.0;Produktlinie_Veredelungsart_DYOP;0.0;Produktlinie_Veredelungsart_Flock;;Produktlinie_Veredelungsart_Siebdruck;;Produktlinie_Veredelungsart_Stick;;Produktlinie_Veredelungsart_Sublimationsdruck;0.0;Produktlinie_Veredelungsart_Transferdruck;;Brand_Premium_Item;0.0;Extras;0.0;Kids;0;Outdoor;1.0;Size_Oversize;0.0;Geschlecht;Damen;Brand_Label;0;Colour_Farbe;navy-navy;Colour_Farbgruppe;blau;Size_Größe;XL;Size_Größenspiegel;S-XXXL;Colour_zweifarbig;0;Ursprungsland;CN;Fabric_Melange;0;Zolltext_VZTA_aktiv_bis;;Zolltext_VZTA_aktiv_von;
7965-navy-navy-XXL;0;Warengruppensystem;Corporate;Corporate||Produktlinie||ROOT;Grammatur;320;Oeko_MadeInGreen;;Partnerlook;7961;Sortierung;5021;Fabric_Herstellung;Bonded Fleece;Material;100% Polyester;Workwear;0.0;Produktlinie_Veredelung;0;Produktlinie_Veredelungsart_Discharge;;Produktlinie_Veredelungsart_DTG;0.0;Produktlinie_Veredelungsart_DYOJ;0.0;Produktlinie_Veredelungsart_DYOP;0.0;Produktlinie_Veredelungsart_Flock;;Produktlinie_Veredelungsart_Siebdruck;;Produktlinie_Veredelungsart_Stick;;Produktlinie_Veredelungsart_Sublimationsdruck;0.0;Produktlinie_Veredelungsart_Transferdruck;;Brand_Premium_Item;0.0;Extras;0.0;Kids;0;Outdoor;1.0;Size_Oversize;0.0;Geschlecht;Damen;Brand_Label;0;Colour_Farbe;navy-navy;Colour_Farbgruppe;blau;Size_Größe;XXL;Size_Größenspiegel;S-XXXL;Colour_zweifarbig;0;Ursprungsland;CN;Fabric_Melange;0;Zolltext_VZTA_aktiv_bis;;Zolltext_VZTA_aktiv_von;
7965-charcoal-grey-XXXL;0;Warengruppensystem;Corporate;Corporate||Produktlinie||ROOT;Grammatur;320;Oeko_MadeInGreen;;Partnerlook;7961;Sortierung;5021;Fabric_Herstellung;Bonded Fleece;Material;100% Polyester;Workwear;0.0;Produktlinie_Veredelung;0;Produktlinie_Veredelungsart_Discharge;;Produktlinie_Veredelungsart_DTG;0.0;Produktlinie_Veredelungsart_DYOJ;0.0;Produktlinie_Veredelungsart_DYOP;0.0;Produktlinie_Veredelungsart_Flock;;Produktlinie_Veredelungsart_Siebdruck;;Produktlinie_Veredelungsart_Stick;;Produktlinie_Veredelungsart_Sublimationsdruck;0.0;Produktlinie_Veredelungsart_Transferdruck;;Brand_Premium_Item;0.0;Extras;0.0;Kids;0;Outdoor;1.0;Size_Oversize;0.0;Geschlecht;Damen;Brand_Label;0;Colour_Farbe;charcoal-grey;Colour_Farbgruppe;grau;Size_Größe;XXXL;Size_Größenspiegel;S-XXXL;Colour_zweifarbig;-1;Ursprungsland;CN;Fabric_Melange;0;Zolltext_VZTA_aktiv_bis;;Zolltext_VZTA_aktiv_von;
